"사용월","호선명","지하철역","유임승차인원","무임승차인원","유임하차인원","무임하차인원","작업일자"
"201603","5호선","을지로4가","121060","44733","136908","45954","20160408"
"201603","5호선","동대문역사문화공원","87045","12161","105444","13178","20160408"
"201603","5호선","청구","107672","27459","103825","22213","20160408"
"201603","5호선","신금호","142442","36639","140122","41668","20160408"
"201603","5호선","행당","226037","49776","195761","45496","20160408"
"201603","5호선","왕십리(성동구청)","140496","26325","172755","25841","20160408"
"201603","5호선","마장","165477","47145","162133","46214","20160408"
"201603","5호선","답십리","449768","86991","406371","84743","20160408"
"201603","5호선","장한평","507992","104722","507418","105124","20160408"
"201603","5호선","군자","318974","39067","356655","44063","20160408"
"201603","5호선","아차산","405584","97205","384205","91217","20160408"
"201603","5호선","광나루","414962","70082","369483","67979","20160408"
"201603","5호선","천호","533918","154480","569930","165143","20160408"
"201603","5호선","강동","536331","97055","445890","87630","20160408"
"201603","5호선","길동","188289","59523","196954","61574","20160408"
"201603","5호선","굽은다리","258687","64035","244552","58339","20160408"
"201603","5호선","명일","213711","64133","213033","64702","20160408"
"201603","5호선","고덕","219381","62593","216693","60688","20160408"
"201603","5호선","상일동","292364","65455","241182","63434","20160408"
"201603","5호선","둔촌동","360492","79889","351644","83154","20160408"
"201603","3호선","홍제","522291","158119","487044","158237","20160408"
"201603","3호선","무악재","103788","33859","101328","36720","20160408"
"201603","3호선","독립문","177468","76852","189153","77189","20160408"
"201603","3호선","경복궁","720007","94877","778386","92090","20160408"
"201603","3호선","안국","723387","134362","783504","147523","20160408"
"201603","3호선","종로3가","197807","69073","277562","77538","20160408"
"201603","3호선","을지로3가","229112","64463","269985","64308","20160408"
"201603","3호선","충무로","60","27","0","0","20160408"
"201603","3호선","동대입구","348255","37598","403594","40397","20160408"
"201603","3호선","약수","387620","93885","374836","91417","20160408"
"201603","3호선","금호","200716","55331","181993","53834","20160408"
"201603","3호선","옥수","270775","59757","287630","61075","20160408"
"201603","3호선","압구정","984758","158058","1087444","157106","20160408"
"201603","3호선","신사","930723","79629","1013948","77072","20160408"
"201603","3호선","잠원","148457","33395","143673","32978","20160408"
"201603","3호선","고속터미널","1565717","187635","1624683","184429","20160408"
"201603","3호선","교대","399731","71683","308326","49874","20160408"
"201603","3호선","남부터미널","1013379","141528","1049950","143203","20160408"
"201603","3호선","양재","1203056","170219","1287108","173674","20160408"
"201603","6호선","신당","237657","39443","244108","37803","20160408"
"201603","6호선","동묘앞","231991","71579","234377","65153","20160408"
"201603","6호선","창신","98238","19173","83734","18514","20160408"
"201603","6호선","보문","245360","40151","215324","37972","20160408"
"201603","6호선","안암","484451","34575","491606","33565","20160408"
"201603","6호선","고려대","310579","39272","304810","39264","20160408"
"201603","6호선","월곡","383912","75485","357981","75573","20160408"
"201603","6호선","상월곡","177553","39734","165550","38761","20160408"
"201603","6호선","돌곶이","257383","65360","229807","65524","20160408"
"201603","6호선","석계","367619","75578","371970","76415","20160408"
"201603","6호선","태릉입구","145432","27226","182419","27463","20160408"
"201603","6호선","화랑대","401459","47845","297690","43459","20160408"
"201603","6호선","역촌","88136","34640","108866","33814","20160408"
"201603","7호선","장암","73572","8651","24784","5458","20160408"
"201603","7호선","도봉산","333072","70018","312223","69897","20160408"
"201603","7호선","수락산","383501","93492","363272","93322","20160408"
"201603","7호선","마들","326335","76199","292373","75794","20160408"
"201603","7호선","노원","567716","118693","624938","120778","20160408"
"201603","7호선","중계","430624","97099","385039","94367","20160408"
"201603","7호선","하계","569545","111083","539634","105272","20160408"
"201603","7호선","공릉","386829","70639","377956","71241","20160408"
"201603","7호선","태릉입구","270148","38330","253068","34094","20160408"
"201603","7호선","먹골","287608","60545","274041","61122","20160408"
"201603","7호선","중화","321700","62856","307391","62132","20160408"
"201603","7호선","상봉","494732","75862","466826","72261","20160408"
"201603","7호선","면목","465141","84664","443391","85945","20160408"
"201603","7호선","사가정","440974","97173","430082","96037","20160408"
"201603","7호선","용마산","173512","36942","160203","40254","20160408"
"201603","7호선","중곡","278747","62479","251356","63032","20160408"
"201603","7호선","군자","403366","81515","292571","62745","20160408"
"201603","7호선","어린이대공원","556912","48765","573034","47239","20160408"
"201603","7호선","건대입구","520317","53932","562754","49360","20160408"
"201603","7호선","뚝섬유원지","252680","40538","245147","40474","20160408"
"201603","7호선","청담","617744","78616","723712","76662","20160408"
"201603","7호선","강남구청","451143","50599","498276","51129","20160408"
"201603","7호선","학동","653191","68554","732014","65539","20160408"
"201603","7호선","논현","573694","53979","634067","53640","20160408"
"201603","7호선","반포","179132","32413","170315","31073","20160408"
"201603","7호선","고속터미널","596599","83068","514832","73269","20160408"
"201603","7호선","내방","397401","66115","410292","64537","20160408"
"201603","7호선","이수","470985","82893","465199","79217","20160408"
"201603","7호선","남성","309599","71177","283717","71990","20160408"
"201603","7호선","숭실대입구","534984","62572","526749","63983","20160408"
"201603","7호선","상도","319020","64853","312374","62219","20160408"
"201603","7호선","장승배기","268207","78473","256617","79740","20160408"
"201603","7호선","신대방삼거리","424337","95748","398525","96970","20160408"
"201603","7호선","보라매","273067","44951","273749","44790","20160408"
"201603","7호선","신풍","320719","71677","298523","72551","20160408"
"201603","7호선","대림","313403","36277","312370","35584","20160408"
"201603","7호선","남구로","469974","62477","490592","64093","20160408"
"201603","7호선","가산디지털단지","1240954","85474","1246060","80080","20160408"
"201603","7호선","철산","699231","100378","707415","100078","20160408"
"201603","5호선","올림픽공원","242879","34116","247064","30486","20160408"
"201603","5호선","방이","192042","42218","195535","42230","20160408"
"201603","5호선","오금","108698","17908","108974","17168","20160408"
"201603","5호선","개롱","182823","44338","180261","44826","20160408"
"201603","5호선","거여","185435","50979","173407","49693","20160408"
"201603","5호선","개화산","157749","35134","145397","34013","20160408"
"201603","6호선","응암","467445","111485","448091","110742","20160408"
"201603","6호선","봉화산(서울의료원)","252270","53948","232775","52879","20160408"
"201603","6호선","불광","141476","40281","142203","32701","20160408"
"201603","6호선","독바위","72241","21326","77341","25322","20160408"
"201603","6호선","연신내","14","0","0","0","20160408"
"201603","6호선","구산","211446","56030","139460","56617","20160408"
"201603","9호선2단계","언주","202414","22078","203721","21217","20160408"
"201603","9호선2단계","봉은사","315770","33280","304624","31025","20160408"
"201603","9호선2단계","삼성중앙","124812","18449","130304","17956","20160408"
"201603","9호선2단계","선정릉","177889","19246","186551","18731","20160408"
"201603","9호선2단계","종합운동장","152495","12504","119402","9998","20160408"
"201603","경부선","구로","620275","103720","648420","99683","20160408"
"201603","경부선","신길","299430","50534","241014","46059","20160408"
"201603","경부선","금천구청","301511","79882","278616","79535","20160408"
"201603","경부선","석수","343224","48968","311845","47756","20160408"
"201603","경부선","관악","242179","56768","222388","55935","20160408"
"201603","경부선","안양","895929","119885","890388","122149","20160408"
"201603","경부선","명학","320260","43209","323309","42623","20160408"
"201603","경부선","금정","845387","109774","837844","110037","20160408"
"201603","경부선","군포","205279","34834","191610","33277","20160408"
"201603","경부선","의왕","248477","39602","233773","39464","20160408"
"201603","경부선","성균관대","514654","55489","490225","55060","20160408"
"201603","경부선","화서","244308","44976","244117","45294","20160408"
"201603","경부선","수원","1379645","148065","1464982","157603","20160408"
"201603","경부선","독산","448952","67618","468276","70461","20160408"
"201603","경부선","세류","118928","19267","111111","19323","20160408"
"201603","경부선","병점","501967","59001","507052","58567","20160408"
"201603","경부선","세마","70422","13223","62636","12693","20160408"
"201603","경부선","오산대","104664","12689","100963","12328","20160408"
"201603","경부선","오산","297345","43656","282271","44466","20160408"
"201603","경부선","진위","46928","7867","41929","7538","20160408"
"201603","경부선","송탄","135295","26724","129046","26281","20160408"
"201603","경부선","서정리","163630","27168","160114","26193","20160408"
"201603","경부선","지제","25449","4115","24612","4094","20160408"
"201603","경부선","평택","417895","70663","414591","68521","20160408"
"201603","경부선","성환","180516","21596","175499","21563","20160408"
"201603","경부선","직산","26539","6099","29233","5901","20160408"
"201603","8호선","석촌","232225","61022","249279","61722","20160408"
"201603","8호선","송파","140885","35535","142677","36002","20160408"
"201603","8호선","가락시장","169487","46163","204353","45385","20160408"
"201603","8호선","문정","185284","32211","179288","31483","20160408"
"201603","7호선","광명사거리","749228","150328","716075","153109","20160408"
"201603","7호선","천왕","222431","43916","202252","43542","20160408"
"201603","7호선","온수","335418","34091","317307","34552","20160408"
"201603","7호선","까치울","175487","22611","155203","22276","20160408"
"201603","7호선","부천종합운동장","160000","18058","146480","18003","20160408"
"201603","7호선","춘의","237791","26910","232200","25821","20160408"
"201603","7호선","신중동","413760","47568","411763","46066","20160408"
"201603","7호선","부천시청","351499","42855","357169","41803","20160408"
"201603","7호선","상동","402507","44495","416823","44764","20160408"
"201603","7호선","삼산체육관","151592","22688","134236","22524","20160408"
"201603","7호선","굴포천","248767","32692","256763","32875","20160408"
"201603","7호선","부평구청","359696","29806","273718","26413","20160408"
"201603","8호선","암사","474629","89831","411885","88826","20160408"
"201603","8호선","모란","99368","54881","77135","38403","20160408"
"201603","8호선","강동구청","274818","61310","283431","62193","20160408"
"201603","8호선","몽촌토성","159638","40931","171985","40990","20160408"
"201603","8호선","잠실","334488","59007","390691","53814","20160408"
"201603","6호선","상수","324332","26501","384294","27235","20160408"
"201603","6호선","광흥창","241813","63888","233051","62706","20160408"
"201603","6호선","대흥","238541","47627","257913","48144","20160408"
"201603","6호선","공덕","493695","76086","484633","72342","20160408"
"201603","6호선","효창공원앞","216290","50556","212678","49477","20160408"
"201603","6호선","삼각지","218641","21580","178168","17518","20160408"
"201603","6호선","녹사평(용산구청)","208289","23480","223453","23475","20160408"
"201603","6호선","이태원","460899","39947","510251","42638","20160408"
"201603","6호선","한강진","178961","13962","223493","14032","20160408"
"201603","6호선","버티고개","68905","15237","61534","17186","20160408"
"201603","6호선","약수","96484","25848","97638","23697","20160408"
"201603","6호선","청구","106242","19620","111004","23719","20160408"
"201603","경부선","천안","276095","64919","221255","64338","20160408"
"201603","경부선","당정","229994","32707","224339","31495","20160408"
"201603","경부선","서동탄","43045","8683","37807","8098","20160408"
"201603","경부선","광명","23953","1298","20051","1483","20160408"
"201603","경부선","서울역","20","2","0","0","20160408"
"201603","경부선","남영","367836","43960","401128","45347","20160408"
"201603","경부선","용산","1046014","144704","1049456","142482","20160408"
"201603","경부선","노량진","585135","65742","561858","63386","20160408"
"201603","경부선","대방","442452","79128","439485","78856","20160408"
"201603","경부선","영등포","1340162","280142","1440372","280664","20160408"
"201603","경부선","신도림","92601","18023","93186","20574","20160408"
"201603","경부선","가산디지털단지","489616","32031","585715","35526","20160408"
"201603","경원선","회룡","302618","141291","282438","141823","20160408"
"201603","경원선","창동","8","0","0","0","20160408"
"201603","경원선","가능","188284","63401","174581","62772","20160408"
"201603","경원선","녹양","133120","33838","118012","31596","20160408"
"201603","경원선","양주","250973","53928","220769","50807","20160408"
"201603","경원선","덕계","54439","17371","49636","17242","20160408"
"201603","경원선","덕정","216322","36734","206255","36890","20160408"
"201603","경원선","지행","194722","45194","193335","45095","20160408"
"201603","경원선","동두천 중앙","89515","40617","83822","40660","20160408"
"201603","경원선","보산","46862","14529","43692","13942","20160408"
"201603","경원선","동두천","52330","19846","61384","28217","20160408"
"201603","경원선","소요산","61643","75185","47067","65025","20160408"
"201603","경원선","방학","228629","107415","218129","106759","20160408"
"201603","경원선","도봉","146407","71956","136681","72158","20160408"
"201603","경원선","도봉산","96235","63616","88786","61555","20160408"
"201603","경원선","망월사","241923","69833","242210","72276","20160408"
"201603","경원선","이촌","123188","31050","93687","25229","20160408"
"201603","경원선","서빙고","57284","17275","58704","16989","20160408"
"201603","경원선","한남","113226","35242","117220","33373","20160408"
"201603","8호선","장지","408166","59478","395542","57457","20160408"
"201603","8호선","복정","271662","37808","207508","34002","20160408"
"201603","8호선","산성","204025","41863","196189","45968","20160408"
"201603","8호선","남한산성입구","420819","77034","390005","74682","20160408"
"201603","8호선","단대오거리","361692","73725","331819","67335","20160408"
"201603","8호선","신흥","124891","52508","127939","53112","20160408"
"201603","8호선","수진","125137","41631","114915","40583","20160408"
"201603","8호선","천호","519492","95302","589437","87016","20160408"
"201603","9호선","개화","172167","33058","102822","25261","20160408"
"201603","9호선","김포공항","247933","18288","303697","20494","20160408"
"201603","9호선","신논현","856510","51237","855731","48300","20160408"
"201603","9호선","사평","75225","15014","70142","14541","20160408"
"201603","9호선","고속터미널","458516","53670","532818","57694","20160408"
"201603","9호선","신반포","84536","23172","84407","23755","20160408"
"201603","9호선","공항시장","73627","21302","82733","23631","20160408"
"201603","9호선","신방화","213581","43692","204675","43635","20160408"
"201603","9호선","마곡나루","60099","8336","56118","8119","20160408"
"201603","9호선","양천향교","208215","39873","205572","39547","20160408"
"201603","9호선","가양","534719","123123","512060","120150","20160408"
"201603","9호선","증미","190622","41781","193991","42154","20160408"
"201603","9호선","등촌","259081","84808","252520","84745","20160408"
"201603","9호선","염창","441663","58839","432605","59178","20160408"
"201603","9호선","신목동","115405","18309","98723","16853","20160408"
"201603","9호선","선유도","186670","26136","186085","25706","20160408"
"201603","9호선","당산","498423","62215","471266","56962","20160408"
"201603","9호선","국회의사당","405753","54181","417027","47753","20160408"
"201603","9호선","여의도","545664","41905","523899","37730","20160408"
"201603","9호선","샛강","135747","25501","147908","25222","20160408"
"201603","9호선","노량진","764489","82557","798834","84990","20160408"
"201603","9호선","노들","124688","31096","105185","29059","20160408"
"201603","9호선","흑석(중앙대입구)","340232","56608","348519","58211","20160408"
"201603","9호선","동작","47195","13519","36097","11422","20160408"
"201603","9호선","구반포","80483","24500","87283","24767","20160408"
"201603","경춘선","퇴계원","89316","24153","78488","23403","20160408"
"201603","경춘선","별내","60772","16197","58383","15702","20160408"
"201603","경춘선","갈매","9504","3357","10055","3031","20160408"
"201603","경춘선","신내","15614","6798","18724","6587","20160408"
"201603","공항철도 1호선","공덕","38789","6414","49640","6597","20160408"
"201603","공항철도 1호선","서울역","267702","31221","219740","26355","20160408"
"201603","공항철도 1호선","영종","5084","1942","5147","2083","20160408"
"201603","공항철도 1호선","인천국제공항","348509","38641","305055","36891","20160408"
"201603","공항철도 1호선","공항화물청사","68933","8005","75846","7855","20160408"
"201603","공항철도 1호선","운서","147323","29009","149621","28945","20160408"
"201603","공항철도 1호선","청라국제도시","141122","8717","132894","8887","20160408"
"201603","공항철도 1호선","검암","491573","44456","451824","42669","20160408"
"201603","공항철도 1호선","계양","310430","30995","282814","28977","20160408"
"201603","공항철도 1호선","홍대입구","234351","17361","227928","15848","20160408"
"201603","공항철도 1호선","디지털미디어시티","330210","21613","286686","19846","20160408"
"201603","공항철도 1호선","김포공항","266328","17775","173156","13485","20160408"
"201603","과천선","과천","140235","36458","118368","35163","20160408"
"201603","과천선","대공원","109249","45403","115400","48664","20160408"
"201603","과천선","경마공원","173991","61610","176989","61291","20160408"
"201603","과천선","선바위","260371","33881","218397","32316","20160408"
"201603","과천선","평촌","432364","63557","422810","64153","20160408"
"201603","과천선","인덕원","708675","103794","700446","106333","20160408"
"201603","과천선","정부과천청사","331707","67159","331265","64670","20160408"
"201603","과천선","범계","898965","112814","899875","110576","20160408"
"201603","분당선","선릉","249639","28389","519695","47933","20160408"
"201603","분당선","매교","72042","18150","70166","18436","20160408"
"201603","분당선","도곡","173306","39669","183016","40665","20160408"
"201603","분당선","구룡","54981","19432","51908","20189","20160408"
"201603","경원선","옥수","1605","170","1004","122","20160408"
"201603","경원선","응봉","48167","19774","40561","18884","20160408"
"201603","경원선","왕십리","494293","60924","504668","65300","20160408"
"201603","경원선","청량리(지상)","346350","141707","396480","151975","20160408"
"201603","경원선","외대앞","385686","60071","365272","60056","20160408"
"201603","경원선","신이문","253213","67097","216869","66061","20160408"
"201603","경원선","석계","305466","65615","337483","70716","20160408"
"201603","경원선","광운대","318179","56136","294854","55363","20160408"
"201603","경원선","월계","176596","54276","159964","52299","20160408"
"201603","경원선","녹천","132092","38830","102901","36464","20160408"
"201603","경원선","의정부","613527","131330","641959","132565","20160408"
"201603","경의선","서울역","82903","11250","93665","13181","20160408"
"201603","경의선","신촌","24311","3631","33203","4363","20160408"
"201603","경의선","공덕","55409","10019","59141","10723","20160408"
"201603","경의선","서강대","63418","9222","67099","8414","20160408"
"201603","경의선","홍대입구","40247","4303","60530","5517","20160408"
"201603","경의선","가좌","99330","43310","89548","44817","20160408"
"201603","경의선","디지털미디어시티","65619","9902","59926","10010","20160408"
"201603","경의선","수색","51585","17927","55825","18910","20160408"
"201603","경의선","화전","97082","8830","92961","8692","20160408"
"201603","경의선","강매","64461","15497","53847","15019","20160408"
"201603","경의선","행신","207253","35436","197824","35289","20160408"
"201603","경의선","능곡","92190","30599","83445","29776","20160408"
"201603","경의선","곡산","12267","4809","12220","4753","20160408"
"201603","경의선","백마","188697","32553","173058","32338","20160408"
"201603","경의선","풍산","121115","28350","111816","28814","20160408"
"201603","경의선","일산","256408","58712","248324","59370","20160408"
"201603","경의선","탄현","212185","38819","201290","38007","20160408"
"201603","경의선","야당","70127","17357","65209","16930","20160408"
"201603","경의선","운정","127860","30925","115404","29749","20160408"
"201603","경의선","금릉","130500","24891","127941","24508","20160408"
"201603","경의선","금촌","188976","43720","180919","44401","20160408"
"201603","경의선","월롱","72477","8084","82197","9069","20160408"
"201603","경의선","파주","58168","7908","44690","6376","20160408"
"201603","경의선","문산","151174","45489","148136","45237","20160408"
"201603","경부선","두정","217502","23166","247448","23709","20160408"
"201603","분당선","망포","365407","28826","336600","28072","20160408"
"201603","분당선","매탄권선","131976","13555","122348","12981","20160408"
"201603","분당선","수원시청","293967","34276","326677","34162","20160408"
"201603","분당선","한티","385620","70133","404081","71236","20160408"
"201603","수인선","달월","2029","1326","1639","753","20160408"
"201603","수인선","월곶","71247","13868","65415","14127","20160408"
"201603","수인선","소래포구","120513","53430","109566","51958","20160408"
"201603","수인선","인천논현","150274","29985","157589","29524","20160408"
"201603","수인선","호구포","81330","14672","83647","14488","20160408"
"201603","수인선","남동인더스파크","56929","4581","61677","4622","20160408"
"201603","수인선","인천","26704","12024","47743","18797","20160408"
"201603","수인선","연수","118075","23700","114200","23496","20160408"
"201603","수인선","송도","78307","22106","74320","21986","20160408"
"201603","수인선","인하대","115808","13721","116440","13745","20160408"
"201603","수인선","숭의","46085","18658","45085","18182","20160408"
"201603","수인선","신포","36155","11817","39895","13149","20160408"
"201603","수인선","원인재","112353","24562","119100","24420","20160408"
"201603","안산선","산본","488603","106349","524291","108956","20160408"
"201603","안산선","대야미","108244","24130","96086","22678","20160408"
"201603","안산선","반월","138173","29777","127080","29232","20160408"
"201603","안산선","상록수","632180","89801","619361","90941","20160408"
"201603","안산선","한대앞","291453","43575","283730","42964","20160408"
"201603","안산선","중앙","514713","60390","546203","58779","20160408"
"201603","안산선","수리산","119862","33174","90605","31415","20160408"
"201603","안산선","초지","148686","17701","149821","17090","20160408"
"201603","안산선","안산","516976","47812","473784","45181","20160408"
"201603","안산선","신길온천","46799","9680","42002","9389","20160408"
"201603","안산선","정왕","314235","25573","327278","27274","20160408"
"201603","안산선","오이도","239921","33864","233470","33530","20160408"
"201603","경인선","개봉","616733","161923","619195","168918","20160408"
"201603","경인선","오류동","310146","90718","283434","88287","20160408"
"201603","경인선","온수","204210","46711","194837","45951","20160408"
"201603","경인선","도원","98828","36084","99330","37130","20160408"
"201603","경인선","간석","176470","48323","169062","47484","20160408"
"201603","경인선","부개","284066","65989","265061","64437","20160408"
"201603","경인선","소사","349459","86719","343473","85876","20160408"
"201603","경인선","구일","179537","31382","181030","31571","20160408"
"201603","경인선","인천","99547","44402","80011","39183","20160408"
"201603","경인선","동인천","504935","128418","464603","119516","20160408"
"201603","경인선","제물포","277362","51044","259411","51212","20160408"
"201603","경인선","주안","876428","130219","871000","130319","20160408"
"201603","경인선","도화","89093","34414","77815","33246","20160408"
"201603","경인선","동암","683205","142126","665970","143583","20160408"
"201603","경인선","백운","236025","64394","229918","65685","20160408"
"201603","경인선","부평","1113808","146585","1252772","150150","20160408"
"201603","경인선","송내","1002226","122242","980792","120355","20160408"
"201603","경인선","부천","1173740","212425","1160226","212450","20160408"
"201603","경인선","역곡","882426","139776","847530","140816","20160408"
"201603","경인선","중동","267307","67971","246890","67811","20160408"
"201603","경춘선","춘천","60931","17541","56930","14662","20160408"
"201603","경춘선","김유정","11560","3558","14048","3615","20160408"
"201603","경춘선","남춘천","85335","24083","86783","25048","20160408"
"201603","경춘선","강촌","23435","4019","19700","3883","20160408"
"201603","경춘선","백양리","3782","903","3520","954","20160408"
"201603","경춘선","굴봉산","4215","1839","4697","1793","20160408"
"201603","경춘선","가평","52632","12752","54655","12447","20160408"
"201603","경춘선","상천","9309","4999","8049","4760","20160408"
"201603","경춘선","청평","55903","15325","51001","15353","20160408"
"201603","경춘선","대성리","43720","5093","44731","4317","20160408"
"201603","경춘선","마석","88460","31068","92356","31998","20160408"
"201603","경춘선","천마산","26925","13002","24402","13245","20160408"
"201603","경춘선","평내호평","145100","41653","144151","39660","20160408"
"201603","경춘선","금곡","34864","15759","33452","15198","20160408"
"201603","경춘선","사릉","101798","18814","94265","18709","20160408"
"201603","안산선","고잔","267671","37583","262698","36693","20160408"
"201603","일산선","삼송","348632","79376","328128","79089","20160408"
"201603","일산선","주엽","209606","102709","210242","106961","20160408"
"201603","일산선","정발산","216552","59253","237131","55415","20160408"
"201603","일산선","마두","194523","82810","205056","84799","20160408"
"201603","일산선","백석","268220","78292","261173","76733","20160408"
"201603","일산선","대곡","38366","10835","26779","9732","20160408"
"201603","일산선","원흥","162030","38167","137595","35630","20160408"
"201603","일산선","대화","382634","93923","297428","85975","20160408"
"201603","일산선","원당","314379","91308","295729","91579","20160408"
"201603","일산선","화정","502144","140596","526030","144088","20160408"
"201603","장항선","신창","86135","8303","83079","8213","20160408"
"201603","장항선","온양온천","102063","68159","103685","68275","20160408"
"201603","장항선","배방","24837","7439","23078","7245","20160408"
"201603","장항선","아산","82479","8213","70731","7471","20160408"
"201603","장항선","쌍용동","90345","16911","83604","16214","20160408"
"201603","장항선","봉명","32064","14803","31929","14322","20160408"
"201603","중앙선","회기","914516","135656","900142","135321","20160408"
"201603","중앙선","용문","47574","41772","46668","41275","20160408"
"201603","중앙선","상봉","143841","37369","140849","35785","20160408"
"201603","중앙선","망우","196529","70115","189812","71278","20160408"
"201603","중앙선","양원","49900","17249","52330","17417","20160408"
"201603","중앙선","구리","358744","86614","382203","88793","20160408"
"201603","중앙선","도농","241030","59297","208627","56103","20160408"
"201603","중앙선","양정","19423","8275","15903","7335","20160408"
"201603","중앙선","덕소","159131","51250","163475","51830","20160408"
"201603","중앙선","도심","65307","21771","50684","20840","20160408"
"201603","중앙선","팔당","18783","6288","18480","5966","20160408"
"201603","중앙선","운길산","29034","10285","25221","9838","20160408"
"201603","중앙선","양수","44159","17359","43478","17592","20160408"
"201603","중앙선","신원","5298","3588","4302","2841","20160408"
"201603","중앙선","국수","20924","9524","19717","9704","20160408"
"201603","중앙선","아신","21766","6770","22065","6654","20160408"
"201603","중앙선","오빈","6432","4076","6502","3983","20160408"
"201603","중앙선","양평","85990","35652","85111","35742","20160408"
"201603","중앙선","원덕","7420","5611","6997","5420","20160408"
"201603","중앙선","중랑","141397","52891","131037","52267","20160408"
"201603","분당선","개포동","100029","22701","101601","23395","20160408"
"201603","분당선","대모산입구","98565","31553","87439","31003","20160408"
"201603","분당선","수서","225579","51847","230961","53911","20160408"
"201603","분당선","복정","4","1","0","0","20160408"
"201603","분당선","수원","306208","26921","192678","16053","20160408"
"201603","분당선","서울숲","172592","22315","169255","21485","20160408"
"201603","분당선","압구정로데오","431411","40818","486766","38641","20160408"
"201603","분당선","강남구청","245704","39994","285560","41984","20160408"
"201603","분당선","선정릉","214502","43296","240680","44206","20160408"
"201603","분당선","가천대","354668","23711","399746","26080","20160408"
"201603","분당선","태평","384677","87912","367957","92576","20160408"
"201603","분당선","모란","647958","170820","595986","186313","20160408"
"201603","분당선","야탑","746378","161743","793580","159391","20160408"
"201603","분당선","서현","709890","136014","734177","133946","20160408"
"201603","분당선","수내","353756","82529","357375","82709","20160408"
"201603","분당선","정자","455145","85709","499062","84465","20160408"
"201603","분당선","미금","518907","128732","553671","141454","20160408"
"201603","분당선","오리","385946","100202","320989","85495","20160408"
"201603","분당선","이매","134803","36799","128480","35757","20160408"
"201603","분당선","보정","69357","26519","51634","24516","20160408"
"201603","분당선","죽전","496794","86714","548757","94561","20160408"
"201603","분당선","구성","128796","41861","124831","42698","20160408"
"201603","분당선","신갈","116113","30939","110940","30555","20160408"
"201603","분당선","기흥","235343","31644","220875","32117","20160408"
"201603","분당선","상갈","138665","30765","131555","29166","20160408"
"201603","분당선","청명","121788","16524","112326","16219","20160408"
"201603","분당선","영통","271746","27235","280327","27057","20160408"
"201602","2호선","신설동","79354","30464","73374","30388","20160308"
"201602","2호선","도림천","21565","5085","23811","5897","20160308"
"201602","2호선","양천구청","154380","39184","164251","39890","20160308"
"201602","2호선","신정네거리","238761","57309","239793","57900","20160308"
"201602","2호선","을지로입구","1307211","102571","1299946","95452","20160308"
"201602","3호선","지축","22574","9743","23305","10893","20160308"
"201602","3호선","오금","158509","21689","140359","20411","20160308"
"201602","3호선","연신내","916111","220504","864735","214102","20160308"
"201602","3호선","불광","400913","129739","437261","140830","20160308"
"201602","3호선","녹번","325543","70232","274007","69009","20160308"
"201602","3호선","홍제","410205","131727","377431","131833","20160308"
"201602","3호선","무악재","87526","29064","84259","31282","20160308"
"201602","3호선","독립문","138876","61558","142956","61677","20160308"
"201602","3호선","경복궁","530191","75436","566393","73482","20160308"
"201602","3호선","안국","585354","111286","628444","121664","20160308"
"201602","3호선","종로3가","170566","56871","241060","63298","20160308"
"201602","3호선","을지로3가","190830","53322","223218","53270","20160308"
"201602","3호선","충무로","27","7","0","0","20160308"
"201602","3호선","동대입구","241609","30611","268515","32514","20160308"
"201602","3호선","약수","315802","77132","302020","74925","20160308"
"201602","3호선","금호","168837","46107","152958","45308","20160308"
"201602","3호선","옥수","223290","48310","236872","49059","20160308"
"201602","3호선","압구정","871114","124637","965464","123962","20160308"
"201602","3호선","신사","798215","65211","873989","62627","20160308"
"201602","3호선","잠원","118343","26764","114356","26074","20160308"
"201602","3호선","고속터미널","1491196","156975","1585223","154957","20160308"
"201602","1호선","청량리(지하)","516573","311123","541212","314957","20160308"
"201602","1호선","종로5가","534847","225244","538179","215948","20160308"
"201602","2호선","시청","635298","50608","606135","45960","20160308"
"201602","2호선","용두","42590","19770","44425","21101","20160308"
"201602","2호선","을지로3가","442428","77855","436260","75210","20160308"
"201602","2호선","을지로4가","268782","81477","268877","77332","20160308"
"201602","2호선","동대문역사문화공원","423955","48533","483715","52419","20160308"
"201602","2호선","신당","314620","94405","337039","95657","20160308"
"201602","2호선","상왕십리","238436","52398","224337","52510","20160308"
"201602","1호선","서울역","1601463","193565","1384611","177354","20160308"
"201602","1호선","시청","576113","78139","570064","77196","20160308"
"201602","1호선","종각","1162764","134729","1097789","126985","20160308"
"201602","1호선","종로3가","712684","330776","684801","304815","20160308"
"201602","1호선","동묘앞","147909","117437","164445","117607","20160308"
"201602","1호선","동대문","321355","115831","381420","122480","20160308"
"201602","1호선","신설동","327179","106767","317256","102197","20160308"
"201602","1호선","제기동","256958","268469","254181","283226","20160308"
"201602","3호선","남부터미널","919608","114414","951578","115157","20160308"
"201602","3호선","양재","963014","137052","1039223","139567","20160308"
"201602","3호선","매봉","270395","48681","261447","44671","20160308"
"201602","3호선","도곡","164589","25018","161020","20964","20160308"
"201602","3호선","대치","281551","57892","264843","55883","20160308"
"201602","3호선","학여울","91169","12150","92855","12022","20160308"
"201602","3호선","대청","232600","43526","204214","40948","20160308"
"201602","3호선","일원","197685","53567","205755","54420","20160308"
"201602","3호선","수서","250775","72869","263279","72634","20160308"
